Objects
100
,,Global Angle Headset:Headset,,,,,,Global Angle UWB_anchor:UWB_anchor,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
180,0,0.205836,-0.350853,-1.300255,1266.914307,1626.195190,1798.757568,-0.026164,0.011949,0.146976,1265.755859,2218.421631,1258.387695
181,0,0.205895,-0.351153,-1.300000,1266.989258,1626.284058,1798.775146,-0.025879,0.010720,0.150235,1265.809204,2218.416992,1258.359863
182,0,0.205699,-0.351972,-1.299517,1267.158325,1626.307129,1798.750488,-0.027652,0.009270,0.141328,1265.754150,2218.434570,1258.328125
183,0,0.205563,-0.351989,-1.300009,1267.390869,1626.505737,1798.797241,-0.026526,0.005712,0.145774,1265.893188,2218.404297,1258.262085
184,0,0.203421,-0.352868,-1.298163,1267.218384,1626.089111,1798.493408,-0.029764,0.010684,0.141708,1265.746948,2218.408447,1258.351929
185,0,0.203226,-0.352093,-1.298707,1267.272339,1626.166748,1798.534912,-0.031824,0.012720,0.132420,1265.623657,2218.432861,1258.463013
186,0,0.203320,-0.353199,-1.298429,1267.485229,1626.191040,1798.536499,-0.030143,0.009461,0.137597,1265.745972,2218.398926,1258.369629
187,0,0.202905,-0.352545,-1.298216,1267.502197,1626.280273,1798.529663,-0.026064,0.006395,0.146243,1265.859619,2218.387695,1258.236450
188,0,0.202181,-0.350901,-1.300357,1267.705444,1626.290649,1798.501831,-0.028344,0.011614,0.141537,1265.743164,2218.440674,1258.396118
189,0,0.204144,-0.349972,-1.301460,1267.976562,1626.702393,1798.829102,-0.022717,0.008554,0.146211,1265.812378,2218.511230,1258.329590
190,0,0.205094,-0.351424,-1.300224,1268.106934,1626.828003,1799.010742,-0.028855,0.008648,0.140853,1265.765747,2218.414795,1258.325317
191,0,0.205178,-0.351163,-1.300435,1268.270508,1626.864624,1799.060547,-0.028825,0.008089,0.134821,1265.712524,2218.395996,1258.376709
192,0,0.204748,-0.349660,-1.301063,1268.373047,1626.828857,1798.992676,-0.028449,0.007579,0.145508,1265.820801,2218.355469,1258.319702
193,0,0.206872,-0.350763,-1.300153,1268.546021,1626.983032,1799.158325,-0.027280,0.008688,0.140007,1265.746338,2218.423340,1258.290283
194,0,0.202925,-0.351630,-1.298562,1268.393433,1626.622925,1798.746826,-0.030861,0.008565,0.132002,1265.666748,2218.419922,1258.340698
195,0,0.206367,-0.350442,-1.300028,1268.711548,1627.080444,1799.157837,-0.025440,0.008229,0.142850,1265.754272,2218.437744,1258.339600
196,0,0.206090,-0.350189,-1.300071,1268.822876,1627.144409,1799.161011,-0.024397,0.009036,0.152075,1265.840088,2218.402588,1258.327393
197,0,0.204218,-0.350104,-1.300471,1268.892456,1627.220215,1799.038086,-0.027999,0.008451,0.141524,1265.758911,2218.405029,1258.314941
198,0,0.206448,-0.351088,-1.296639,1268.797607,1627.760254,1799.278320,-0.031882,0.007849,0.130212,1265.680420,2218.416504,1258.393921
199,0,0.207636,-0.351211,-1.296059,1268.869507,1627.834961,1799.276611,-0.026181,0.006970,0.141427,1265.783325,2218.432861,1258.336304
200,0,0.203259,-0.349919,-1.299721,1269.047363,1627.372192,1798.851685,-0.029402,0.008698,0.138143,1265.725098,2218.410400,1258.309570
201,0,0.203144,-0.349795,-1.299357,1269.060913,1627.441895,1798.840332,-0.028776,0.007760,0.137139,1265.721558,2218.387207,1258.350098
202,0,0.202638,-0.349543,-1.299494,1269.120972,1627.507080,1798.751587,-0.029805,0.005935,0.134826,1265.739380,2218.382812,1258.282104
203,0,0.204974,-0.350930,-1.295174,1268.915771,1628.096069,1798.971558,-0.023682,0.008823,0.148124,1265.787720,2218.435547,1258.319824
204,0,0.201089,-0.353044,-1.293079,1268.708496,1627.505249,1798.213745,-0.027771,0.008860,0.137749,1265.732910,2218.466553,1258.354248
205,0,0.200315,-0.352205,-1.293594,1268.776611,1627.456177,1798.074829,-0.025819,0.008636,0.144673,1265.770874,2218.440186,1258.313721
206,0,0.200336,-0.352698,-1.292964,1268.709717,1627.573730,1798.068604,-0.025676,0.010196,0.143216,1265.745239,2218.449951,1258.364380
207,0,0.199640,-0.352042,-1.293526,1268.743164,1627.561523,1797.976929,-0.026638,0.008728,0.140635,1265.739136,2218.397949,1258.329346
208,0,0.199398,-0.352325,-1.293848,1268.761353,1627.635986,1797.933350,-0.025655,0.009297,0.145067,1265.799561,2218.447266,1258.345215
209,0,0.199218,-0.352728,-1.294314,1268.843262,1627.678101,1797.936890,-0.023059,0.007414,0.144592,1265.820801,2218.475098,1258.282593
210,0,0.198947,-0.353332,-1.295076,1268.941162,1627.676514,1797.950684,-0.030617,0.006907,0.137463,1265.782837,2218.403076,1258.303589
211,0,0.197149,-0.353567,-1.298475,1269.139893,1627.422485,1797.876709,-0.028728,0.008567,0.135710,1265.713989,2218.424316,1258.322144
212,0,0.196736,-0.354413,-1.299263,1269.270630,1627.432007,1797.911865,-0.031534,0.009578,0.134369,1265.687744,2218.389648,1258.379517
213,0,0.195719,-0.355146,-1.300294,1269.371338,1627.431030,1797.860840,-0.027947,0.010149,0.139342,1265.722656,2218.429932,1258.333862
214,0,0.195102,-0.355984,-1.301278,1269.489990,1627.433838,1797.836426,-0.023273,0.008616,0.148149,1265.800781,2218.457764,1258.312500
215,0,0.194383,-0.355994,-1.302715,1269.579224,1627.519775,1797.897705,-0.030858,0.008302,0.134516,1265.720093,2218.394043,1258.346313
216,0,0.193629,-0.356768,-1.303086,1269.617554,1627.502930,1797.806641,-0.025242,0.009968,0.146308,1265.768677,2218.431641,1258.327271
217,0,0.192825,-0.357314,-1.303947,1269.645264,1627.474609,1797.710571,-0.022004,0.009757,0.154681,1265.841553,2218.446777,1258.290039
218,0,0.193606,-0.357894,-1.304508,1269.658691,1627.475952,1797.666504,-0.023275,0.009215,0.155942,1265.876587,2218.413818,1258.259277
219,0,0.193001,-0.358170,-1.305030,1269.642212,1627.482544,1797.598511,-0.023839,0.009815,0.152760,1265.845093,2218.452393,1258.345337
220,0,0.191344,-0.358489,-1.305288,1269.520752,1627.491333,1797.496094,-0.020798,0.009913,0.155646,1265.874512,2218.467773,1258.308350
221,0,0.193428,-0.358634,-1.306170,1269.598877,1627.831421,1797.695435,-0.026288,0.011004,0.151026,1265.841553,2218.426758,1258.312256
222,0,0.193969,-0.357602,-1.307198,1269.460938,1627.769775,1797.635376,-0.024323,0.008027,0.147300,1265.850586,2218.417236,1258.303589
223,0,0.194091,-0.357937,-1.307188,1269.294800,1627.761963,1797.648193,-0.022993,0.012433,0.151722,1265.763916,2218.468994,1258.393555
224,0,0.194475,-0.358832,-1.306736,1269.106689,1627.728394,1797.640625,-0.028407,0.008715,0.143517,1265.806641,2218.410889,1258.313232
225,0,0.195171,-0.358214,-1.306981,1268.866455,1627.821289,1797.818237,-0.027834,0.007871,0.141201,1265.748291,2218.418945,1258.298584
226,0,0.193616,-0.361035,-1.303970,1268.415405,1627.442383,1797.526855,-0.025433,0.008301,0.148045,1265.801514,2218.414062,1258.258667
227,0,0.195790,-0.362642,-1.300281,1268.028931,1627.696167,1797.701294,-0.029206,0.009926,0.143850,1265.749023,2218.376465,1258.349487
228,0,0.194809,-0.363171,-1.299571,1267.693237,1627.690308,1797.671631,-0.025432,0.009369,0.146582,1265.774902,2218.433594,1258.303345
229,0,0.195679,-0.363301,-1.299350,1267.462280,1627.658081,1797.717773,-0.025492,0.008010,0.143818,1265.772461,2218.421143,1258.298706
230,0,0.197186,-0.363492,-1.298937,1267.221313,1627.642700,1797.745850,-0.029277,0.008810,0.136830,1265.708984,2218.425049,1258.344482
231,0,0.196554,-0.363868,-1.298610,1266.957031,1627.620361,1797.705322,-0.029360,0.007994,0.135266,1265.697144,2218.412354,1258.318481
232,0,0.195965,-0.363808,-1.297911,1266.693848,1627.585449,1797.691528,-0.029767,0.010770,0.133626,1265.642700,2218.423096,1258.390991
233,0,0.196483,-0.363621,-1.297743,1266.463379,1627.580444,1797.717529,-0.025410,0.007851,0.138418,1265.758789,2218.425537,1258.321655
234,0,0.196710,-0.363600,-1.297719,1266.250244,1627.548096,1797.679321,-0.026251,0.007271,0.137880,1265.766602,2218.420654,1258.312134
235,0,0.196971,-0.363999,-1.297360,1266.030518,1627.555054,1797.683105,-0.026987,0.008754,0.141696,1265.757568,2218.428711,1258.289185
236,0,0.198357,-0.364604,-1.297437,1265.822998,1627.591431,1797.730591,-0.028384,0.011668,0.138769,1265.673340,2218.433594,1258.401733
237,0,0.198738,-0.364569,-1.297213,1265.643921,1627.595703,1797.764893,-0.029198,0.007109,0.131536,1265.694702,2218.403809,1258.315552
238,0,0.198982,-0.365016,-1.296773,1265.454224,1627.600708,1797.751831,-0.026912,0.010277,0.143666,1265.729858,2218.378662,1258.370117
239,0,0.199177,-0.365620,-1.295867,1265.246094,1627.585327,1797.674194,-0.020064,0.009565,0.157295,1265.858398,2218.430176,1258.259521
240,0,0.197580,-0.364149,-1.299121,1265.308105,1627.211060,1797.461304,-0.024403,0.007510,0.153625,1265.895996,2218.386963,1258.191406
241,0,0.197354,-0.363519,-1.298917,1265.053955,1627.287354,1797.438599,-0.027188,0.009605,0.144551,1265.779297,2218.413086,1258.273926
242,0,0.199105,-0.363964,-1.299117,1265.125244,1627.575562,1797.618530,-0.029028,0.010415,0.136843,1265.683472,2218.408447,1258.353027
243,0,0.199472,-0.364897,-1.294294,1264.614014,1627.778931,1797.704712,-0.026127,0.009166,0.144963,1265.788818,2218.437500,1258.353638
244,0,0.199789,-0.364511,-1.296461,1264.630615,1627.589722,1797.666016,-0.028751,0.007152,0.140527,1265.795166,2218.420166,1258.295166
245,0,0.199791,-0.364315,-1.295741,1264.497925,1627.656128,1797.677124,-0.025341,0.009148,0.145606,1265.809814,2218.439209,1258.300171
246,0,0.201114,-0.365516,-1.291566,1264.235474,1628.022461,1797.766724,-0.024453,0.008825,0.150770,1265.872437,2218.428467,1258.269531
247,0,0.199622,-0.365266,-1.290921,1264.124756,1628.051514,1797.742188,-0.027221,0.008687,0.139403,1265.741455,2218.390137,1258.258667
248,0,0.201058,-0.365116,-1.289952,1264.086670,1628.086914,1797.852295,-0.026916,0.010801,0.141470,1265.721313,2218.427246,1258.339600
249,0,0.201091,-0.365020,-1.289293,1264.066772,1628.121460,1797.938232,-0.028145,0.008650,0.139158,1265.742188,2218.406982,1258.263428
250,0,0.199903,-0.364001,-1.292523,1264.299316,1627.839966,1797.962036,-0.031023,0.009348,0.134289,1265.690552,2218.392334,1258.306152
251,0,0.199778,-0.364114,-1.291504,1264.345459,1627.863281,1798.086548,-0.030975,0.004983,0.139284,1265.830688,2218.330078,1258.198608
252,0,0.198576,-0.364437,-1.290918,1264.422852,1627.892456,1798.202271,-0.030904,0.008589,0.133296,1265.692871,2218.408203,1258.311890
253,0,0.199316,-0.365395,-1.290153,1264.614624,1627.985962,1798.333252,-0.027225,0.009338,0.143980,1265.791748,2218.426514,1258.316650
254,0,0.199568,-0.365859,-1.289585,1264.700317,1628.034424,1798.473999,-0.029981,0.009299,0.137078,1265.705688,2218.415527,1258.348877
255,0,0.199712,-0.366499,-1.288133,1264.765869,1628.037964,1798.556641,-0.031281,0.008937,0.133208,1265.686401,2218.395996,1258.337402
256,0,0.199735,-0.366652,-1.286824,1264.859497,1628.031738,1798.640625,-0.029545,0.005993,0.142309,1265.826904,2218.352539,1258.222900
257,0,0.199135,-0.366221,-1.286064,1264.930542,1628.042358,1798.729858,-0.028978,0.007926,0.143299,1265.813721,2218.376953,1258.246460
258,0,0.200377,-0.366170,-1.285266,1265.111450,1628.036743,1798.895630,-0.027788,0.009004,0.139782,1265.765747,2218.386230,1258.273926
259,0,0.204380,-0.365579,-1.281696,1265.109619,1628.644775,1799.598633,-0.027111,0.007862,0.142734,1265.783325,2218.401123,1258.269409
260,0,0.202002,-0.363515,-1.285592,1265.529663,1628.103638,1799.458496,-0.024665,0.009592,0.148448,1265.807373,2218.405762,1258.303589
261,0,0.202279,-0.363238,-1.285257,1265.762573,1628.084961,1799.598511,-0.027496,0.008588,0.144643,1265.798340,2218.417969,1258.298340
262,0,0.202227,-0.362239,-1.285176,1266.003906,1628.060425,1799.725830,-0.029173,0.010147,0.139999,1265.718506,2218.418457,1258.352051
263,0,0.204078,-0.362916,-1.284037,1266.297607,1628.094727,1799.940796,-0.028865,0.008907,0.134594,1265.695312,2218.401123,1258.344727
264,0,0.204491,-0.361583,-1.284211,1266.593994,1628.184326,1800.199951,-0.026933,0.009857,0.144758,1265.788452,2218.418457,1258.350464
265,0,0.204538,-0.361718,-1.283745,1266.649292,1628.243164,1800.226196,-0.028276,0.009763,0.143274,1265.765747,2218.386963,1258.302612
266,0,0.202612,-0.360597,-1.283313,1266.858765,1628.294922,1800.306152,-0.027378,0.009479,0.138596,1265.724243,2218.412109,1258.316284
267,0,0.202393,-0.361346,-1.282175,1266.962646,1628.342529,1800.242920,-0.032337,0.008183,0.132610,1265.688599,2218.372070,1258.314453
268,0,0.201328,-0.361269,-1.280959,1267.113892,1628.330200,1800.176147,-0.028236,0.008331,0.137504,1265.761719,2218.419678,1258.324829
269,0,0.200902,-0.360552,-1.280435,1267.270996,1628.385010,1800.242065,-0.028190,0.008395,0.137212,1265.764160,2218.439453,1258.331421
270,0,0.199819,-0.360359,-1.279617,1267.380249,1628.403442,1800.155762,-0.026227,0.008691,0.144562,1265.788086,2218.430908,1258.298706
271,0,0.199284,-0.359860,-1.279036,1267.496948,1628.432129,1800.114014,-0.030223,0.009503,0.140510,1265.745605,2218.376709,1258.312256
272,0,0.199145,-0.358662,-1.278825,1267.613037,1628.512817,1800.160645,-0.027095,0.009092,0.139229,1265.729248,2218.418213,1258.292603
273,0,0.198517,-0.358554,-1.278376,1267.747803,1628.515137,1800.090454,-0.026091,0.009381,0.146308,1265.773804,2218.419678,1258.309937
274,0,0.198599,-0.357611,-1.278095,1267.854736,1628.522583,1800.168335,-0.024837,0.007698,0.146132,1265.806396,2218.407715,1258.274780
275,0,0.198472,-0.355820,-1.278701,1267.993774,1628.571289,1800.313110,-0.029509,0.009941,0.142708,1265.749146,2218.357422,1258.337280
276,0,0.198430,-0.355563,-1.278508,1268.098633,1628.528564,1800.339233,-0.027045,0.008518,0.143712,1265.777344,2218.427002,1258.285034
277,0,0.198420,-0.355718,-1.278145,1268.216553,1628.446533,1800.295776,-0.024437,0.009881,0.148750,1265.816528,2218.453613,1258.345825
278,0,0.198466,-0.355587,-1.278170,1268.304321,1628.403442,1800.330078,-0.027200,0.010330,0.143561,1265.753418,2218.425781,1258.318848
279,0,0.198623,-0.355496,-1.278147,1268.415527,1628.304565,1800.385254,-0.027897,0.007183,0.138916,1265.782593,2218.419434,1258.302979
280,0,0.198768,-0.356602,-1.277351,1268.453979,1628.164673,1800.347534,-0.024498,0.008210,0.150658,1265.846436,2218.399902,1258.296021
281,0,0.198812,-0.356434,-1.277753,1268.543823,1628.073730,1800.402832,-0.028377,0.008463,0.142905,1265.771240,2218.383057,1258.296143
282,0,0.199051,-0.356492,-1.277962,1268.649780,1628.005981,1800.505127,-0.029322,0.009745,0.137303,1265.690308,2218.412109,1258.355835
283,0,0.199067,-0.356803,-1.278442,1268.745972,1627.912964,1800.578613,-0.026185,0.008459,0.142243,1265.761597,2218.458008,1258.300903
284,0,0.199137,-0.356818,-1.278836,1268.857178,1627.796509,1800.696899,-0.024709,0.009231,0.147615,1265.792969,2218.450195,1258.306152
285,0,0.199908,-0.356646,-1.279713,1268.976685,1627.715942,1800.909546,-0.029622,0.008940,0.138461,1265.745972,2218.395508,1258.386108
286,0,0.200331,-0.356858,-1.280284,1269.067383,1627.605469,1801.035400,-0.025166,0.009294,0.149791,1265.799194,2218.377441,1258.369751
287,0,0.200650,-0.357085,-1.280981,1269.169678,1627.509766,1801.171387,-0.027434,0.008825,0.143441,1265.780396,2218.417725,1258.292847
288,0,0.199943,-0.356099,-1.283005,1269.272461,1627.338501,1801.197021,-0.028869,0.009252,0.134455,1265.673340,2218.431885,1258.338379
289,0,0.203885,-0.358749,-1.279338,1269.251465,1627.952759,1801.831055,-0.024963,0.007094,0.146122,1265.818604,2218.428711,1258.313232
290,0,0.203185,-0.357808,-1.280976,1269.255981,1627.586182,1801.841064,-0.024507,0.009662,0.152453,1265.849609,2218.422363,1258.332153
291,0,0.204711,-0.360340,-1.280224,1269.284668,1627.618042,1802.145142,-0.026291,0.010561,0.147023,1265.767822,2218.433594,1258.327515
292,0,0.205385,-0.361060,-1.280604,1269.295410,1627.592407,1802.317505,-0.024099,0.010166,0.149632,1265.808838,2218.470703,1258.367554
293,0,0.202234,-0.359693,-1.285776,1269.477905,1626.944702,1802.036011,-0.027613,0.007066,0.141666,1265.795898,2218.439941,1258.327026
294,0,0.203307,-0.359949,-1.286566,1269.437378,1626.999023,1802.355225,-0.030159,0.007672,0.134046,1265.729248,2218.419434,1258.316895
295,0,0.203480,-0.360674,-1.287153,1269.478027,1626.783081,1802.385010,-0.027244,0.008060,0.141018,1265.754517,2218.429688,1258.309937
296,0,0.205145,-0.362592,-1.286488,1269.326172,1626.904297,1802.653198,-0.029612,0.009214,0.137412,1265.688843,2218.406006,1258.330444
297,0,0.206153,-0.365913,-1.284576,1269.255737,1626.827637,1802.668823,-0.025394,0.008883,0.142453,1265.750000,2218.426025,1258.301147
298,0,0.207406,-0.365769,-1.285104,1269.188965,1626.905518,1802.934204,-0.031203,0.007296,0.132641,1265.692261,2218.383301,1258.295044
299,0,0.207882,-0.366293,-1.284967,1269.084106,1626.890625,1803.016479,-0.030997,0.007344,0.133978,1265.730591,2218.411621,1258.326050
300,0,0.208608,-0.366677,-1.284639,1268.964600,1626.882202,1803.133667,-0.031798,0.010076,0.130241,1265.612305,2218.410889,1258.410278
301,0,0.211852,-0.367670,-1.280559,1268.652222,1627.377075,1803.526001,-0.029885,0.008733,0.134009,1265.687744,2218.417725,1258.338135
302,0,0.211125,-0.366217,-1.281697,1268.539062,1627.270630,1803.427246,-0.029545,0.007845,0.140937,1265.784424,2218.346191,1258.276123
303,0,0.212148,-0.367870,-1.280059,1268.435669,1627.412476,1803.574219,-0.024908,0.008579,0.146208,1265.808594,2218.422119,1258.302124
304,0,0.210618,-0.365047,-1.282151,1268.345703,1627.235352,1803.342773,-0.027306,0.008421,0.143881,1265.806885,2218.419434,1258.262695
305,0,0.208736,-0.366623,-1.284005,1268.420288,1626.808594,1803.159302,-0.027058,0.011585,0.142452,1265.700073,2218.428467,1258.369263
306,0,0.213289,-0.367729,-1.279858,1268.075073,1627.408936,1803.588623,-0.027662,0.007739,0.143158,1265.783936,2218.374512,1258.271973
307,0,0.213151,-0.367979,-1.279599,1267.898926,1627.450562,1803.587036,-0.030503,0.007561,0.134615,1265.705444,2218.392822,1258.287720
308,0,0.210637,-0.368140,-1.283094,1267.986450,1626.956299,1803.276978,-0.030435,0.008119,0.135132,1265.696533,2218.404297,1258.307617
309,0,0.210183,-0.369093,-1.282151,1267.764893,1627.099731,1803.313232,-0.027124,0.006537,0.144713,1265.839966,2218.417969,1258.258667
310,0,0.210442,-0.369803,-1.282767,1267.708008,1627.008179,1803.232910,-0.023647,0.012188,0.152011,1265.769531,2218.450684,1258.371826
311,0,0.210281,-0.370477,-1.282618,1267.584351,1627.034302,1803.218384,-0.028369,0.007888,0.141434,1265.753906,2218.350830,1258.293213
312,0,0.211038,-0.371051,-1.282661,1267.375610,1627.259277,1803.378174,-0.028082,0.006899,0.135676,1265.718384,2218.396484,1258.270996
313,0,0.209498,-0.371372,-1.282501,1267.269043,1627.267334,1803.311523,-0.028661,0.009646,0.134804,1265.672363,2218.402588,1258.317383
314,0,0.209440,-0.371922,-1.282483,1267.170044,1627.325562,1803.320923,-0.026150,0.007281,0.143882,1265.812378,2218.410645,1258.268311
315,0,0.209169,-0.371776,-1.282681,1267.063965,1627.341553,1803.317017,-0.027463,0.009410,0.141059,1265.733276,2218.426025,1258.303467
316,0,0.208308,-0.370391,-1.284090,1266.957764,1627.356812,1803.247803,-0.024132,0.009241,0.150343,1265.798950,2218.435547,1258.302856
317,0,0.208942,-0.372121,-1.282947,1266.873047,1627.462646,1803.297119,-0.026805,0.009481,0.144150,1265.759277,2218.423828,1258.302246
318,0,0.208625,-0.372237,-1.282999,1266.775879,1627.510742,1803.222656,-0.025164,0.008443,0.146071,1265.787354,2218.414551,1258.282959
319,0,0.208538,-0.372561,-1.283245,1266.719727,1627.563354,1803.172485,-0.026146,0.008112,0.146214,1265.797241,2218.419434,1258.267456
320,0,0.207598,-0.372263,-1.284024,1266.704468,1627.467529,1803.008057,-0.022883,0.009342,0.151744,1265.820435,2218.443115,1258.272827
321,0,0.207732,-0.373419,-1.283959,1266.731445,1627.422974,1802.965820,-0.027486,0.010434,0.147358,1265.794189,2218.375732,1258.296021
322,0,0.207620,-0.373897,-1.284040,1266.643555,1627.475098,1802.919922,-0.022183,0.010494,0.157561,1265.855103,2218.423828,1258.318604
323,0,0.207225,-0.373350,-1.284948,1266.533081,1627.539429,1802.851074,-0.025516,0.010231,0.147273,1265.769653,2218.437500,1258.333496
324,0,0.207414,-0.375954,-1.283484,1266.463745,1627.541382,1802.676758,-0.028297,0.006829,0.140376,1265.819458,2218.389893,1258.282837
325,0,0.207175,-0.376188,-1.283806,1266.431519,1627.547363,1802.606934,-0.029024,0.007761,0.134820,1265.703369,2218.409180,1258.326416
326,0,0.207541,-0.374932,-1.284800,1266.336182,1627.710815,1802.760010,-0.024554,0.008470,0.139733,1265.721436,2218.430664,1258.323486
327,0,0.206802,-0.375323,-1.284630,1266.176270,1627.647461,1802.515991,-0.029607,0.008526,0.138163,1265.718262,2218.385986,1258.341309
328,0,0.206826,-0.375504,-1.284642,1266.079712,1627.664429,1802.403687,-0.030631,0.008066,0.134423,1265.704346,2218.398926,1258.285278
329,0,0.207374,-0.374111,-1.285798,1265.985962,1627.865723,1802.569824,-0.024617,0.007503,0.145016,1265.777100,2218.422852,1258.296509
330,0,0.206510,-0.373515,-1.286443,1265.846191,1627.740967,1802.281372,-0.027249,0.006993,0.140559,1265.781738,2218.392822,1258.266968
331,0,0.207301,-0.375241,-1.285674,1265.736816,1627.833496,1802.307861,-0.029390,0.007721,0.132916,1265.688599,2218.407227,1258.301270
332,0,0.207532,-0.375548,-1.285935,1265.593872,1627.866333,1802.271606,-0.028931,0.008702,0.142166,1265.750366,2218.378662,1258.320190
