Objects
100
,,Global Angle Headset:Headset,,,,,,Global Angle UWB_anchor:UWB_anchor,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
192,0,0.525026,0.255720,1.864840,1271.094116,1322.313110,1798.666138,-0.013007,-0.017734,0.183521,1265.633667,2218.578369,1257.121948
193,0,0.526550,0.257172,1.865070,1271.401367,1322.121948,1798.759766,-0.013193,-0.018217,0.183054,1265.650635,2218.593750,1257.089844
194,0,0.529605,0.257848,1.864863,1271.650391,1322.061157,1798.857300,-0.013873,-0.016919,0.180689,1265.631470,2218.573730,1257.121948
195,0,0.532006,0.258403,1.864633,1271.908813,1321.972168,1798.941284,-0.012548,-0.015716,0.185664,1265.661621,2218.580078,1257.127441
196,0,0.533842,0.259113,1.864440,1272.181763,1321.893311,1799.027954,-0.013891,-0.016249,0.176790,1265.572021,2218.606934,1257.175293
197,0,0.540974,0.257089,1.864652,1272.291626,1322.568237,1798.988647,-0.012766,-0.016464,0.180844,1265.602661,2218.623535,1257.173950
198,0,0.538883,0.255809,1.865811,1272.990112,1322.349243,1798.825195,-0.013922,-0.017601,0.182041,1265.643188,2218.571533,1257.149536
199,0,0.539878,0.257728,1.866106,1273.241943,1322.113159,1798.944824,-0.013062,-0.016562,0.182212,1265.609009,2218.573975,1257.119385
200,0,0.538614,0.258034,1.867000,1273.827881,1321.799194,1798.874023,-0.013431,-0.016239,0.179305,1265.592529,2218.599854,1257.138550
201,0,0.540277,0.259350,1.866768,1274.053833,1321.702637,1798.972168,-0.013392,-0.016261,0.184151,1265.638916,2218.547607,1257.094238
202,0,0.541759,0.259911,1.866679,1274.262573,1321.647583,1799.022217,-0.013873,-0.015059,0.183265,1265.603271,2218.572021,1257.128418
203,0,0.544975,0.259790,1.866183,1274.386108,1321.787598,1799.080444,-0.013267,-0.015957,0.184823,1265.654785,2218.592041,1257.143066
204,0,0.545593,0.260590,1.866132,1274.600708,1321.715698,1799.172607,-0.012375,-0.014644,0.184131,1265.596558,2218.599854,1257.142944
205,0,0.546630,0.261299,1.865907,1274.760620,1321.668335,1799.243774,-0.014785,-0.014439,0.175794,1265.525024,2218.603516,1257.224487
206,0,0.545793,0.265692,1.864332,1274.785034,1321.049561,1799.628540,-0.013731,-0.016737,0.179939,1265.620972,2218.579590,1257.153320
207,0,0.546808,0.266423,1.864236,1274.915039,1321.004517,1799.694458,-0.013430,-0.015708,0.178827,1265.586182,2218.613037,1257.174438
208,0,0.547549,0.266841,1.864317,1275.074219,1320.960571,1799.728271,-0.013053,-0.015322,0.181624,1265.595337,2218.606445,1257.169434
209,0,0.548749,0.267422,1.863721,1275.059448,1320.993164,1799.771851,-0.013520,-0.014646,0.181859,1265.570190,2218.578857,1257.134155
210,0,0.549115,0.267274,1.863712,1275.194458,1320.978271,1799.739258,-0.013033,-0.013737,0.184491,1265.582764,2218.581787,1257.112549
211,0,0.549164,0.267742,1.864264,1275.458862,1320.855347,1799.760864,-0.012805,-0.016316,0.188135,1265.703003,2218.547852,1257.074219
212,0,0.549640,0.267511,1.864760,1275.623291,1320.867554,1799.739136,-0.013092,-0.015178,0.183474,1265.630981,2218.593750,1257.134766
213,0,0.550334,0.267779,1.864881,1275.713379,1320.848511,1799.775879,-0.014752,-0.014857,0.173817,1265.494019,2218.588135,1257.210938
214,0,0.552038,0.264593,1.867399,1276.076782,1321.344482,1799.469116,0.094750,3.091744,-0.292542,1274.962036,2224.328369,1308.536865
215,0,0.552790,0.263232,1.867287,1276.232300,1321.470215,1799.436035,0.077343,3.096572,-0.287895,1275.284302,2224.381836,1308.489258
216,0,0.552139,0.264660,1.868000,1276.405273,1321.332520,1799.486816,0.084859,3.093584,-0.288229,1275.182373,2224.370361,1308.468140
217,0,0.551669,0.265012,1.868424,1276.598145,1321.312256,1799.491455,0.087967,3.094508,-0.289785,1275.197998,2224.389648,1308.452148
218,0,0.552039,0.265086,1.868877,1276.750610,1321.361084,1799.446411,0.082280,3.092691,-0.287649,1275.157593,2224.355225,1308.402466
219,0,0.552176,0.265218,1.869339,1276.916016,1321.387939,1799.453857,0.076832,3.093076,-0.287032,1275.196167,2224.381592,1308.408447
220,0,0.552604,0.264285,1.869571,1277.126221,1321.485596,1799.399048,0.088051,3.093732,-0.290266,1275.191650,2224.387939,1308.455322
221,0,0.552541,0.266290,1.869875,1277.250488,1321.361572,1799.483643,0.091284,3.094187,-0.291055,1275.185669,2224.398682,1308.509766
222,0,0.552649,0.266411,1.870539,1277.500488,1321.391113,1799.434326,0.082828,3.094805,-0.289728,1275.230469,2224.403809,1308.494751
223,0,0.552986,0.266530,1.871266,1277.735107,1321.458496,1799.383667,0.092698,3.094531,-0.290635,1275.162476,2224.386719,1308.499146
224,0,0.553073,0.266967,1.871598,1277.969971,1321.496582,1799.374390,0.087980,3.093830,-0.287918,1275.166260,2224.351562,1308.481079
225,0,0.555916,0.267329,1.872286,1278.168335,1321.735596,1799.487793,0.083911,3.093992,-0.288174,1275.200684,2224.364502,1308.448486
226,0,0.554342,0.266489,1.873462,1278.524292,1321.682007,1799.227417,0.081007,3.093586,-0.288772,1275.191650,2224.399658,1308.442749
227,0,0.554755,0.267647,1.874008,1278.757202,1321.691772,1799.237305,0.082755,3.095464,-0.287440,1275.213623,2224.349854,1308.427002
228,0,0.554349,0.272280,1.872501,1278.762573,1321.219482,1799.598145,0.081551,3.093686,-0.287283,1275.171387,2224.375977,1308.433716
229,0,0.555549,0.269856,1.874154,1279.178101,1321.723267,1799.331909,0.086105,3.093336,-0.288452,1275.154053,2224.367432,1308.467041
230,0,0.556610,0.270638,1.874693,1279.419922,1321.895142,1799.415527,0.082576,3.094107,-0.287487,1275.191772,2224.373047,1308.481445
231,0,0.557118,0.270579,1.875956,1279.773071,1322.028076,1799.427490,0.085466,3.095602,-0.289757,1275.229126,2224.413086,1308.490601
232,0,0.557750,0.271286,1.876102,1279.951904,1322.146118,1799.497314,0.090090,3.096067,-0.290940,1275.231567,2224.441650,1308.520874
233,0,0.558742,0.271684,1.876204,1280.161743,1322.177490,1799.506226,0.094513,3.095055,-0.290713,1275.163086,2224.402100,1308.520874
234,0,0.559069,0.272110,1.876114,1280.335571,1322.146362,1799.501221,0.086979,3.093660,-0.288310,1275.147827,2224.374268,1308.485229
235,0,0.559416,0.273332,1.876445,1280.541870,1322.081177,1799.548340,0.083864,3.094416,-0.287664,1275.153564,2224.350830,1308.434082
236,0,0.559630,0.273780,1.876656,1280.778198,1322.043091,1799.530029,0.078865,3.093330,-0.288316,1275.146851,2224.379395,1308.415039
237,0,0.560000,0.274843,1.876408,1280.910767,1322.042480,1799.650757,0.056671,3.097118,-0.282936,1275.387573,2224.454346,1308.585449
238,0,0.560068,0.275204,1.876441,1281.073853,1322.054810,1799.705811,0.048569,3.089146,-0.284215,1275.395996,2224.476807,1308.575806
239,0,0.563037,0.276327,1.875909,1281.098999,1322.267578,1799.941772,0.063453,3.093588,-0.285941,1275.533569,2224.509521,1308.737915
240,0,0.563421,0.276849,1.875579,1281.165283,1322.265137,1800.073364,0.087206,3.098903,-0.288601,1275.749512,2224.486572,1308.898438
241,0,0.560145,0.276071,1.875932,1281.432007,1321.946045,1799.952393,0.299231,3.100711,-0.349142,1275.782837,2224.943359,1309.447266
242,0,0.560666,0.276263,1.875705,1281.521362,1321.788330,1799.901001,0.266779,3.103326,-0.341578,1275.897583,2224.860840,1309.349365
243,0,0.565167,0.276600,1.874356,1281.307983,1321.880127,1799.982056,0.245498,3.108385,-0.336176,1276.092651,2224.862793,1309.271606
244,0,0.566577,0.275811,1.874654,1281.396606,1321.698486,1799.780396,0.222065,3.110548,-0.331690,1276.150269,2224.812500,1309.158569
245,0,0.562299,0.274443,1.877143,1281.972412,1321.237549,1799.503784,0.203786,3.112604,-0.328600,1276.265259,2224.841797,1309.129028
246,0,0.562380,0.274050,1.877975,1282.121338,1321.037476,1799.468994,0.205888,3.115341,-0.328312,1276.364746,2224.841553,1309.178833
247,0,0.562425,0.273498,1.879035,1282.302002,1320.862671,1799.418701,0.212282,3.114290,-0.329047,1276.312744,2224.858887,1309.230835
248,0,0.562044,0.273449,1.880359,1282.535522,1320.675537,1799.512329,0.208210,3.114363,-0.327318,1276.316650,2224.850586,1309.268311
249,0,0.561378,0.273377,1.882333,1282.894653,1320.335693,1799.446289,0.218536,3.112801,-0.329322,1276.282593,2224.863770,1309.306641
250,0,0.560765,0.273092,1.884144,1283.184448,1320.019775,1799.345093,0.207482,3.113898,-0.324597,1276.030884,2224.708252,1308.963745
251,0,0.558873,0.277144,1.883923,1283.214355,1319.166382,1799.595947,0.167701,3.103479,-0.316039,1275.444458,2224.578857,1308.712402
252,0,0.559802,0.272633,1.888334,1283.779541,1319.419800,1799.076782,0.009090,3.120342,-0.277415,1276.541870,2224.549316,1308.405151
253,0,0.558887,0.272203,1.890745,1284.103638,1319.113159,1798.941772,0.053033,3.091077,-0.283141,1275.130249,2224.301025,1308.383179
254,0,0.558721,0.272090,1.893113,1284.361816,1318.856689,1798.840942,0.074888,3.094677,-0.286758,1275.230469,2224.344971,1308.402832
255,0,0.558262,0.272825,1.894974,1284.576050,1318.468506,1798.803589,0.090141,3.094730,-0.288850,1275.183960,2224.340576,1308.464111
256,0,0.559111,0.271277,1.897874,1284.866943,1318.271484,1798.568481,0.093214,3.093725,-0.289608,1275.149414,2224.380127,1308.505981
257,0,0.558571,0.272163,1.899356,1285.010620,1317.896240,1798.527588,0.095573,3.095430,-0.289146,1275.182251,2224.356689,1308.528809
258,0,0.557503,0.271820,1.901619,1285.331787,1317.619385,1798.485352,0.091269,3.094972,-0.291346,1275.188354,2224.417480,1308.535767
259,0,0.556900,0.269848,1.904867,1285.760742,1317.434692,1798.201050,0.081487,3.093997,-0.289212,1275.184082,2224.402832,1308.464600
260,0,0.556294,0.270141,1.906704,1286.019653,1317.051147,1798.085571,0.088539,3.095023,-0.289944,1275.193237,2224.387207,1308.446655
261,0,0.558731,0.270293,1.907763,1286.125732,1316.893799,1798.056030,0.080178,3.095019,-0.287842,1275.235107,2224.393799,1308.458984
262,0,0.556614,0.269759,1.910136,1286.454590,1316.541504,1797.860474,0.089807,3.093782,-0.288042,1275.145386,2224.362305,1308.456177
263,0,0.555867,0.268734,1.913327,1287.015991,1316.259766,1797.754395,0.063786,3.093538,-0.282921,1275.146362,2224.356201,1308.466919
264,0,0.557126,0.268141,1.914613,1287.126953,1316.119751,1797.661865,0.063047,3.094159,-0.282634,1275.241211,2224.349365,1308.458496
265,0,0.556523,0.267690,1.917052,1287.572510,1315.776123,1797.493042,0.077251,3.095365,-0.286624,1275.255371,2224.374512,1308.518921
266,0,0.557667,0.267103,1.918874,1287.766357,1315.608643,1797.292114,0.093526,3.094376,-0.292437,1275.174316,2224.418945,1308.533203
267,0,0.557482,0.267473,1.921286,1288.220581,1315.368164,1797.259277,0.087905,3.094253,-0.289930,1275.178711,2224.384277,1308.453247
268,0,0.557404,0.267104,1.923467,1288.586670,1315.179810,1797.106812,0.083631,3.094976,-0.290268,1275.219360,2224.414551,1308.432373
269,0,0.559352,0.266673,1.924585,1288.669678,1315.085449,1796.912598,0.084250,3.093089,-0.289929,1275.150146,2224.375488,1308.400146
270,0,0.559197,0.266376,1.925873,1288.913452,1314.938843,1796.879761,0.077981,3.093567,-0.288407,1275.176514,2224.398926,1308.451538
271,0,0.560478,0.267150,1.927402,1289.108887,1314.866577,1796.890503,0.090819,3.094322,-0.289218,1275.120239,2224.367676,1308.498047
272,0,0.560557,0.269074,1.927947,1289.247070,1314.633667,1796.975220,0.098294,3.093618,-0.291458,1275.093750,2224.408936,1308.538086
273,0,0.561151,0.268825,1.929722,1289.505859,1314.592529,1796.900024,0.089397,3.094232,-0.289219,1275.133789,2224.403320,1308.541260
274,0,0.561729,0.268673,1.931657,1289.787354,1314.558228,1796.778931,0.085579,3.093863,-0.288665,1275.168579,2224.412598,1308.532959
275,0,0.562093,0.266557,1.934372,1290.137207,1314.631836,1796.561157,0.095014,3.093596,-0.291141,1275.135864,2224.410889,1308.503052
276,0,0.561994,0.266666,1.936088,1290.382690,1314.576782,1796.472656,0.084420,3.093189,-0.288861,1275.140625,2224.399414,1308.465698
277,0,0.561550,0.267355,1.937008,1290.510376,1314.469482,1796.421021,0.083767,3.094474,-0.288010,1275.157349,2224.370850,1308.440063
278,0,0.561085,0.267641,1.938361,1290.638794,1314.432495,1796.407227,0.091563,3.093456,-0.291743,1275.092896,2224.392090,1308.471069
279,0,0.560819,0.267885,1.939446,1290.742432,1314.459717,1796.414062,0.085337,3.092480,-0.287638,1275.053955,2224.340820,1308.461304
280,0,0.561045,0.268111,1.939622,1290.639038,1314.608643,1796.461670,0.091960,3.091427,-0.288827,1274.981567,2224.366211,1308.508911
281,0,0.560191,0.268171,1.941218,1290.845093,1314.557007,1796.405518,0.087318,3.092358,-0.288415,1275.047485,2224.373779,1308.509766
282,0,0.559583,0.268001,1.941905,1290.870239,1314.598511,1796.377686,0.081263,3.093238,-0.287463,1275.098389,2224.381104,1308.494629
283,0,0.559448,0.267598,1.942870,1290.869141,1314.675659,1796.322144,0.090356,3.093435,-0.290361,1275.070923,2224.429199,1308.527832
284,0,0.559248,0.266072,1.944426,1290.927124,1314.880493,1796.154663,0.114153,3.097128,-0.295406,1275.323730,2224.455078,1308.694336
285,0,0.557878,0.266113,1.944561,1290.753052,1314.856201,1796.110474,0.120999,3.089915,-0.296512,1274.865967,2224.395752,1308.577393
286,0,0.556775,0.264804,1.944630,1290.604980,1314.931396,1795.980103,-0.063485,-0.032841,-0.033904,1263.893921,2218.597168,1257.883423
287,0,0.554446,0.265012,1.945499,1290.528320,1314.932739,1796.063477,-0.056824,-0.038985,0.002839,1264.176880,2218.458496,1257.562500
288,0,0.553395,0.263649,1.945384,1290.270386,1315.046021,1795.956421,-0.052398,-0.028304,0.013346,1264.304077,2218.645508,1257.810059
289,0,0.551972,0.263773,1.942147,1289.589478,1314.787842,1795.989746,-0.048470,-0.027371,0.026187,1264.394775,2218.650635,1257.766235
290,0,0.550558,0.263322,1.941218,1289.269287,1314.839355,1796.023804,-0.045751,-0.025520,0.038966,1264.482788,2218.650146,1257.737183
291,0,0.550520,0.261727,1.940723,1288.958496,1315.024658,1795.897217,-0.045839,-0.023782,0.040062,1264.451660,2218.662842,1257.740723
292,0,0.549731,0.261127,1.939916,1288.628418,1315.118286,1795.890015,-0.048772,-0.023892,0.034968,1264.408936,2218.627441,1257.795044
293,0,0.550624,0.260083,1.941051,1288.493774,1315.747437,1795.763184,-0.049828,-0.025327,0.029189,1264.367310,2218.634521,1257.814697
294,0,0.552572,0.260201,1.938679,1287.916992,1316.026855,1795.893677,-0.047957,-0.034163,0.040494,1264.376587,2218.529541,1257.545410
295,0,0.550468,0.259815,1.937535,1287.618164,1316.093506,1795.860352,-0.030329,-0.029182,0.105710,1264.852417,2218.493164,1257.407593
296,0,0.549185,0.260069,1.937022,1287.476074,1316.091797,1795.882324,-0.026738,-0.027176,0.124363,1265.055908,2218.612549,1257.343628
297,0,0.548802,0.260168,1.935817,1287.159302,1316.142578,1795.942993,-0.023445,-0.025016,0.144790,1265.233276,2218.555908,1257.286255
298,0,0.548456,0.260244,1.934670,1286.805298,1316.226562,1795.990723,-0.018545,-0.022768,0.164053,1265.385376,2218.571289,1257.221924
299,0,0.547394,0.260562,1.933768,1286.581299,1316.276855,1796.168823,-0.018720,-0.014337,0.150906,1265.331055,2218.684082,1257.504883
300,0,0.546829,0.260431,1.932787,1286.192627,1316.343262,1796.212402,-0.022922,-0.015037,0.131972,1265.153320,2218.675293,1257.581665
301,0,0.545548,0.260078,1.932030,1285.789551,1316.409912,1796.185425,-0.027466,-0.025451,0.124620,1265.080688,2218.590820,1257.363525
302,0,0.544235,0.259568,1.930711,1285.396606,1316.434570,1796.217285,-0.022770,-0.022792,0.143523,1265.187500,2218.572021,1257.327026
303,0,0.542634,0.259494,1.929974,1285.108765,1316.433838,1796.324219,-0.017976,-0.019722,0.163178,1265.308716,2218.591064,1257.279663
304,0,0.542682,0.259508,1.928259,1284.534058,1316.474731,1796.256348,-0.016543,-0.020477,0.174225,1265.455688,2218.593018,1257.196533
305,0,0.541811,0.257571,1.927123,1284.095337,1316.607422,1796.262451,-0.015429,-0.010961,0.160300,1265.306641,2218.711182,1257.482788
306,0,0.542839,0.256782,1.926461,1283.603638,1316.722656,1796.147705,-0.022159,-0.023140,0.147949,1265.258667,2218.594971,1257.264526
307,0,0.540712,0.260654,1.922762,1282.720093,1316.208740,1796.636841,-0.018524,-0.022607,0.161397,1265.360840,2218.630127,1257.257202
308,0,0.539310,0.260241,1.922812,1282.428589,1316.240967,1796.726685,-0.015855,-0.021281,0.173207,1265.450928,2218.650391,1257.268188
309,0,0.540058,0.254945,1.925090,1282.502686,1316.795288,1796.333252,-0.014549,-0.021366,0.177979,1265.462402,2218.680420,1257.292725
310,0,0.538848,0.255752,1.925013,1282.195557,1316.665283,1796.354370,-0.012269,-0.021688,0.184409,1265.510742,2218.697998,1257.241943
311,0,0.538545,0.256047,1.924913,1281.899536,1316.570923,1796.363281,-0.012790,-0.022813,0.190853,1265.606201,2218.635254,1257.169067
312,0,0.538333,0.256053,1.925053,1281.613647,1316.544189,1796.350342,-0.011563,-0.020694,0.195324,1265.578491,2218.671387,1257.177368
313,0,0.538125,0.256076,1.924404,1281.276367,1316.543945,1796.423584,-0.010909,-0.020772,0.195091,1265.546875,2218.670898,1257.150635
314,0,0.537476,0.256107,1.924193,1280.994019,1316.551392,1796.525391,-0.011767,-0.021700,0.192109,1265.519287,2218.662842,1257.179565
315,0,0.536805,0.255895,1.923708,1280.664185,1316.552856,1796.610352,-0.010827,-0.021464,0.192473,1265.504395,2218.706299,1257.229614
316,0,0.534144,0.259144,1.921128,1280.113525,1316.041992,1797.007446,-0.010690,-0.023015,0.192860,1265.548462,2218.727051,1257.257446
317,0,0.537609,0.256145,1.920750,1279.700317,1316.717529,1796.855347,-0.008779,-0.022218,0.199910,1265.580933,2218.751953,1257.256836
318,0,0.537029,0.255205,1.920048,1279.331543,1316.830322,1796.842651,-0.011487,-0.021455,0.191686,1265.476562,2218.714111,1257.257324
319,0,0.537070,0.253605,1.919367,1279.048096,1317.019653,1796.787231,-0.009762,-0.020884,0.200273,1265.555542,2218.694580,1257.188965
320,0,0.533279,0.254306,1.920190,1279.010132,1316.877197,1796.740234,-0.010170,-0.032284,0.215927,1266.263306,2218.610107,1257.170654
321,0,0.532529,0.253277,1.919261,1278.821777,1317.083008,1796.880859,-0.009391,-0.033172,0.228558,1266.411621,2218.573975,1257.146851
322,0,0.533771,0.252517,1.918071,1278.366333,1317.380859,1796.881226,-0.006971,-0.032441,0.238087,1266.470215,2218.621094,1257.164429
323,0,0.534148,0.253746,1.916593,1277.916016,1317.449341,1797.060303,-0.005416,-0.033878,0.243711,1266.546387,2218.628174,1257.167236
324,0,0.534264,0.254618,1.914874,1277.454102,1317.578613,1797.245483,-0.003358,-0.031009,0.248278,1266.515381,2218.672607,1257.217773
325,0,0.533803,0.254788,1.913385,1277.075317,1317.728027,1797.282837,-0.003614,-0.031398,0.254215,1266.606934,2218.622803,1257.161621
326,0,0.533964,0.255571,1.911626,1276.539307,1317.953369,1797.362915,-0.004809,-0.032165,0.244402,1266.514648,2218.642090,1257.143188
327,0,0.532813,0.255766,1.910471,1276.232056,1317.941895,1797.316650,-0.004323,-0.030053,0.245514,1266.464478,2218.639160,1257.142822
328,0,0.531878,0.255693,1.908561,1275.722168,1318.080322,1797.326782,-0.004072,-0.030710,0.249727,1266.515747,2218.636475,1257.113159
329,0,0.530472,0.255694,1.906785,1275.223145,1318.188965,1797.348877,-0.002335,-0.030258,0.253077,1266.531616,2218.660645,1257.117188
330,0,0.529082,0.255140,1.905448,1274.742798,1318.296143,1797.359985,0.007183,0.006597,0.271296,1266.264771,2218.719482,1257.526001
331,0,0.527560,0.253968,1.903826,1274.156860,1318.439087,1797.325806,0.056832,3.108672,-0.289398,1276.120117,2224.668945,1308.810181
332,0,0.526706,0.252238,1.902378,1273.489990,1318.651978,1797.258667,0.082579,3.125713,-0.295955,1276.983032,2224.714600,1309.075439
333,0,0.524844,0.251989,1.900596,1272.825317,1318.536987,1797.207153,0.114535,3.124123,-0.305266,1276.837158,2224.741455,1309.093140
334,0,0.524182,0.249413,1.900288,1272.288452,1318.604858,1796.926758,0.142076,3.120311,-0.312268,1276.644897,2224.755859,1309.111816
335,0,0.525686,0.247588,1.899696,1271.653198,1318.899170,1796.913940,0.162964,3.117939,-0.319159,1276.527710,2224.839111,1309.105835
