#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1759345552358183424,-920.703,-1035.06,-971.837,0.423092,0.791859,0.173571,-0.404753,26.1346,0.518044,-204.727,-0.0139017,0.025728,0.0360136,30.776,20.6199,49.9302
1759345552368183296,-920.442,-1035.05,-973.883,0.423013,0.791513,0.17386,-0.405388,25.9377,1.21493,-204.65,-0.0139017,0.0257278,0.0360134,30.776,20.6199,49.9302
1759345552378183424,-920.183,-1035.04,-975.929,0.422887,0.791172,0.174142,-0.406063,25.7406,1.91125,-204.572,-0.0139017,0.0257277,0.0360132,30.776,20.6199,49.9301
1759345552388183296,-919.927,-1035.01,-977.975,0.422825,0.79079,0.174535,-0.406703,25.5431,2.60732,-204.494,-0.0139017,0.0257275,0.0360131,30.7761,20.6199,49.9301
1759345552398183424,-919.672,-1034.98,-980.019,0.422728,0.790431,0.174875,-0.407355,25.345,3.30334,-204.416,-0.0139017,0.0257274,0.0360129,30.7761,20.6199,49.9301
1759345552408183296,-919.419,-1034.95,-982.063,0.422728,0.79009,0.175251,-0.407855,25.1468,3.99872,-204.339,-0.0139017,0.0257272,0.0360127,30.7761,20.6199,49.93
1759345552418183424,-919.168,-1034.9,-984.106,0.422641,0.789716,0.175622,-0.408509,24.9482,4.69368,-204.261,-0.0139017,0.0257271,0.0360125,30.7762,20.6199,49.93
1759345552428183296,-918.92,-1034.85,-986.148,0.422579,0.789335,0.175989,-0.409151,24.7493,5.38833,-204.184,-0.0139017,0.0257269,0.0360123,30.7762,20.6199,49.93
1759345552438183424,-918.673,-1034.8,-988.189,0.422501,0.788968,0.176358,-0.409781,24.5502,6.08223,-204.106,-0.0139017,0.0257268,0.0360121,30.7762,20.6199,49.93
1759345552448183296,-918.428,-1034.73,-990.23,0.422465,0.788557,0.176785,-0.410425,24.3508,6.77573,-204.029,-0.0139017,0.0257266,0.0360119,30.7762,20.6199,49.9299
1759345552458183168,-918.185,-1034.66,-992.27,0.422367,0.788192,0.177134,-0.411076,24.1508,7.46898,-203.95,-0.0139017,0.0257265,0.0360117,30.7763,20.6199,49.9299
1759345552468183296,-917.944,-1034.58,-994.309,0.422256,0.787825,0.177514,-0.41173,23.9507,8.16203,-203.871,-0.0139017,0.0257263,0.0360115,30.7763,20.6199,49.9299
1759345552478183168,-917.706,-1034.5,-996.347,0.422111,0.787406,0.177892,-0.412514,23.7503,8.85495,-203.792,-0.0139017,0.0257261,0.0360113,30.7763,20.6199,49.9299
1759345552488183296,-917.469,-1034.4,-998.384,0.422008,0.787022,0.178297,-0.413177,23.5502,9.54763,-203.713,-0.0139017,0.025726,0.0360111,30.7763,20.6198,49.9299
